Features,Strength
"(6, 9, 10, 11, 22, 25, 26, 30)",0.045977264642715454
"(2, 3, 9, 11, 12, 14, 17, 20, 23, 24)",0.04572701752185822
"(2, 3, 8, 9, 11, 12, 14, 22, 23, 30)",0.04569281935691834
"(3, 8, 14, 17, 22, 23, 24)",0.04567663371562958
"(2, 3, 4, 6, 8, 9, 10, 12, 14, 17, 20, 23, 24, 27)",0.04520654082298279
"(3, 8, 9, 14, 17, 22, 23, 24)",0.04501088559627533
"(1, 2, 3, 4, 9, 10, 11, 22, 24)",0.04493938982486725
"(3, 4, 6, 9, 17, 20, 22, 23, 24, 30)",0.04465936422348023
"(2, 3, 6, 8, 9, 11, 12, 14, 17, 20, 23, 25, 26)",0.044135987758636475
"(4, 6, 8, 9, 10, 14, 22, 23, 24, 27)",0.04412854611873627
"(1, 2, 3, 4, 8, 12, 14, 20, 25)",0.04383859038352966
"(1, 2, 3, 4, 8, 12, 14, 20, 25, 26)",0.04381561279296875
"(2, 9, 12, 14, 20, 22, 24, 27)",0.04354159832000733
"(1, 2, 3, 6, 7, 8, 11, 12, 14, 17, 20, 23, 24, 29)",0.04326847195625305
"(1, 2, 3, 4, 6, 7, 9, 11, 14, 17, 20, 23, 25, 26, 29, 30)",0.04280237853527069
"(2, 6, 8, 9, 10, 14, 17, 20, 22, 23, 26, 30)",0.04278393387794495
"(2, 6, 8, 9, 14, 20, 22, 24, 30)",0.04259072244167328
"(1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 17, 20, 23, 25, 26, 29, 30)",0.04223624467849731
"(1, 2, 3, 4, 6, 8, 9, 12, 22, 23, 30)",0.04200102686882019
"(2, 3, 4, 6, 8, 12, 17, 20, 24, 27, 30)",0.04171941876411438
"(2, 3, 8, 10, 11, 17, 20, 25, 26, 27)",0.041640079021453856
"(2, 3, 6, 7, 8, 9, 11, 12, 14, 17, 20, 23, 25, 26)",0.041636958718299866
"(1, 2, 3, 4, 6, 8, 9, 12, 17, 22, 23, 30)",0.04163048565387726
"(2, 6, 12, 14, 17, 20, 23, 27)",0.041552960872650146
"(3, 9, 10, 17, 20, 25, 26)",0.040963751077651975
"(1, 2, 3, 11, 12, 17, 20)",0.04092216491699219
"(1, 2, 3, 4, 6, 8, 9, 12, 14, 17, 20, 22, 23, 24, 27, 30)",0.04077385365962982
"(1, 2, 3, 4, 8, 9, 12, 14, 20, 25, 26)",0.04053213000297547
"(2, 4, 9, 11, 12, 14, 17, 20)",0.04047846794128418
"(1, 2, 3, 4, 6, 7, 8, 9, 12, 14, 17, 20, 22, 23, 24, 27, 30)",0.039794132113456726
"(2, 3, 4, 8, 9, 11, 12, 17, 20, 24, 25, 26)",0.039639973640441896
"(6, 9, 10, 11, 12, 22, 25, 26, 30)",0.03917927443981171
"(1, 2, 3, 4, 9, 10, 11, 22, 24, 30)",0.03917480707168579
"(2, 6, 8, 9, 10, 14, 17, 20, 22, 23, 25, 26, 30)",0.0391023576259613
